0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
244,101,1,135,893,1346,3270,352,6,1434,2538,877,347,49,558,3271,4596,244,0,0,0,0,0,0,0,0,0,0
127,3,200,4,350,600,486,649,106,454,874,775,127,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
130,3,207,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,3,303,231,894,57,1125,3082,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,651,180,309,1893,2468,73,1757,1632,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,448,573,245,1,1106,1,1939,5,11,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,3,4175,1277,145,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,3,786,3358,1018,945,194,1295,601,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1885,250,366,1145,231,1007,2428,499,178,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,3,341,107,417,1783,910,910,910,155,1046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,3,250,1037,383,2030,6,240,469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,97,201,759,185,760,422,572,481,643,320,678,2,480,168,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,9,41,56,19,547,1787,1004,1492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,3,1036,1776,1,130,63,449,111,1,2,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1147,342,835,200,4,350,600,486,649,106,454,874,775,127,2,0,0,0,0,0,0,0,0,0,0,0,0
119,388,401,79,206,288,416,119,1,2185,2662,3555,2663,65,563,591,0,0,0,0,0,0,0,0,0,0,0,0
22,1618,4705,1145,440,22,608,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1437,1,1020,1,10,23,2153,35,582,4857,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3,4940,4941,1,4942,2600,4943,899,99,1743,8,1,132,1747,1,2600,47,675,2,11,4944,0,0,0,0,0,0
294,377,62,24,2,4975,294,1,1939,1276,2644,1,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,691,507,15,1,1681,1,566,220,690,909,1,1326,647,551,1682,460,1,0,0,0,0,0,0,0,0,0,0
70,3331,2142,524,70,3332,1892,3333,735,1789,3334,3335,629,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,87,4997,76,614,49,26,2097,563,178,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3,1112,1355,1113,181,505,199,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,3,52,901,1590,840,437,313,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1695,4577,8,2561,401,935,1745,1091,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,3,1196,459,3211,1,197,764,2011,1956,1444,1013,342,845,1933,1,0,0,0,0,0,0,0,0,0,0,0,0
224,3112,224,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,42,645,7,1,1560,1734,60,1110,3848,86,379,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,364,369,1,12,1861,95,1524,20,4,20,226,1780,1,609,1709,1,5,5,0,0,0,0,0,0,0,0,0
163,1628,1,258,377,62,24,2,455,163,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,427,9,184,482,3391,358,439,280,1272,1273,2157,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
294,648,51,625,6,294,250,59,243,106,16,469,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,191,1,1356,1,50,109,98,784,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,3,2587,7,1,475,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,3,20,79,734,367,74,1178,1225,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,3,1062,16,1573,4106,4107,867,1128,151,279,402,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2253,902,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,146,708,307,353,39,178,1911,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,3,406,1,406,750,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,85,262,1362,97,415,628,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,704,90,264,1783,81,1091,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1,501,3534,282,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,3,661,372,253,890,453,884,661,372,253,890,3204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1116,368,1387,1245,134,1388,1,4,2535,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,3,478,3,1350,354,136,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,388,436,109,134,2601,1,129,3462,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,3,50,1406,1,268,1140,1066,973,2205,244,2206,7,1,1,973,3348,2,0,0,0,0,0,0,0,0,0,0
46,2674,276,856,24,62,947,2,46,2441,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1353,1073,72,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,87,2635,1084,617,67,373,63,618,584,585,1515,434,1999,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72,10,3099,3100,1944,72,4690,1,1080,72,2,4691,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,272,823,20,73,3522,1244,864,73,880,170,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,19,2134,17,21,320,19,3189,374,3617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,39,1,630,715,2548,284,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,40,113,9,184,280,358,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,4593,1,392,15,617,67,373,63,618,584,585,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1564,593,239,1186,460,207,441,658,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,3,472,236,1567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,42,934,2162,96,1431,2145,3463,1,96,3463,1,30,318,1473,1,0,0,0,0,0,0,0,0,0,0,0,0
254,3,1088,254,188,3240,1,1384,449,217,546,487,231,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,3,601,1047,61,213,78,1553,1554,684,956,343,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
149,101,687,14,188,1136,892,1334,1502,421,2,1960,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,3,357,13,12,197,2115,1097,626,504,1195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,432,4232,221,4,323,1552,13,620,2487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,3,136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,3,1,414,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,3,4,1221,243,387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,4279,1,218,796,941,2611,1627,1310,193,435,1299,4650,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9,221,9,41,4213,4214,1,9,41,4215,1,949,2814,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
259,42,53,529,116,76,1,1610,333,1,76,583,333,1,1316,1,502,665,988,1,259,1,0,0,0,0,0,0
22,4,33,1,196,1680,22,608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,627,18,25,2918,2919,1198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1511,1,832,283,740,586,2625,293,2625,1,821,298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,889,1,542,3383,359,2736,292,1468,1,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,3,157,847,109,2556,715,251,1680,2069,145,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,851,1988,1393,399,11,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,3,2297,3536,20,223,56,862,439,325,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,479,4562,633,405,2327,3530,118,30,343,168,1008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,886,1,105,64,1,20,554,787,34,402,2,64,45,97,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1604,1294,4494,1907,599,316,3441,4207,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3,2353,408,357,99,2885,1311,3894,304,3895,1,8,3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,106,17,1325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,42,4033,2368,306,1333,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3,5000,3322,83,311,740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,392,3190,4408,2434,4409,182,304,3148,57,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,692,467,345,43,1573,232,81,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,289,1313,460,2996,1114,109,2376,6,876,715,204,2176,30,1673,0,0,0,0,0,0,0,0,0,0,0,0,0
236,3,615,2124,2125,840,114,1778,37,4973,236,1,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1291,853,4,1745,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,3,388,79,606,1024,1,1938,16,76,1,27,737,745,210,1,0,0,0,0,0,0,0,0,0,0,0,0
147,3,132,3358,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,813,1795,4729,2323,736,404,425,1,266,636,4469,160,1367,1,2,0,0,0,0,0,0,0,0,0,0,0,0
256,3,256,68,465,631,344,2150,3039,189,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,96,3079,1269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,4,1547,1,1547,1357,54,1102,112,1696,787,554,221,4346,105,2,0,0,0,0,0,0,0,0,0,0,0,0
178,788,595,1,105,465,1801,178,1312,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,42,2647,2647,782,2802,650,1422,13,420,596,423,1,1309,2087,1,0,0,0,0,0,0,0,0,0,0,0,0
192,4212,1110,1675,2238,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,3,12,254,4961,59,2596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,3,3525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,10,149,1334,707,1502,421,1960,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,308,2,117,1253,338,2414,1985,456,338,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,53,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,3,745,198,1,573,164,3320,1557,3415,675,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,432,1,221,434,45,64,174,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,2416,24,8,1982,95,2150,21,2344,61,432,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,305,1,411,23,1103,169,4267,4342,95,840,305,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,3,106,674,164,2086,1557,348,1,2892,271,1321,2047,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,2636,271,2388,81,4057,1370,310,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,27,1,81,1,1676,959,1920,1,192,1417,1816,502,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2287,1,1049,105,992,423,558,3530,278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1786,191,74,1588,49,1498,303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,389,2385,404,1,447,352,6,1368,1070,243,1,371,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
204,919,135,598,1114,34,271,4808,1,1350,188,1366,204,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21,441,2639,1049,1593,38,17,21,1271,1271,1049,1593,353,3513,745,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,269,1779,1923,2162,1,132,1328,249,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,3,490,397,636,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,857,1938,181,9,41,2424,2780,30,116,921,845,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,4,33,1,10,6,1927,271,270,1253,189,1776,2069,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,3,24,648,616,188,120,557,456,338,1514,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,351,39,1705,74,492,351,1,1202,398,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,466,116,141,801,849,1260,35,142,206,449,167,393,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,1584,3563,361,22,2669,474,1979,3031,1111,797,1018,711,2,0,0,0,0,0,0,0,0,0,0,0,0,0
147,180,1,348,1931,147,1548,1268,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,3,2929,499,253,787,298,428,636,1,1,528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3,2,13,1592,315,1976,91,2704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,448,2098,4689,330,7,1,1,1234,4411,4404,4536,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1746,129,767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,447,2315,2632,197,198,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3,632,3409,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,802,2167,4727,110,31,160,2095,1372,570,1747,258,258,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,3,98,514,16,628,172,589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,84,1029,981,228,36,619,3330,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3,4399,4400,552,4401,4402,279,2504,1,2504,4403,1972,1192,71,973,2,0,0,0,0,0,0,0,0,0,0,0
148,146,1795,1,12,471,148,1,70,3511,1229,3512,570,848,2,0,0,0,0,0,0,0,0,0,0,0,0,0
296,3,2164,475,1955,296,995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2060,2821,722,186,580,1,186,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,3,2272,1607,271,533,316,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,4645,1,1874,1087,57,4646,255,657,3289,1234,3216,1,4647,197,1072,2,0,0,0,0,0,0,0,0,0,0,0
174,1453,174,1694,581,489,360,439,81,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,3,1344,2375,298,2853,230,63,250,1775,7,1,602,4869,64,0,0,0,0,0,0,0,0,0,0,0,0,0
111,4,1,2640,1558,1,551,111,4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3,3496,386,2524,16,89,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,568,2283,2284,66,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,23,956,94,61,354,1932,1,2615,1222,2686,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,3,825,128,3242,2769,2171,2048,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1,1,2325,12,116,1398,37,1,765,920,1380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,269,856,24,62,947,2,2356,2898,1,78,790,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1,1280,556,2169,2170,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1359,27,1,314,943,96,777,567,1225,415,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,326,484,1,112,1940,54,738,88,3478,361,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,1,1827,1132,202,166,180,55,1982,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3221,318,2239,16,92,1,88,94,1337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,10,2464,4271,4272,1019,2465,2,11,62,123,1533,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,515,270,289,172,870,1,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,3,50,3000,2132,161,571,35,2642,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,3,528,1,996,37,966,414,462,1,4851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,3,591,102,503,206,416,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1,135,1400,141,2561,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,180,1,10,2560,415,132,30,303,6,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,87,817,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,40,113,1918,572,4649,3905,2602,2546,3243,29,235,946,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
236,3,236,3053,1257,1,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,1527,851,18,512,2003,403,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,461,342,835,200,4,350,600,486,649,106,454,874,775,127,2,0,0,0,0,0,0,0,0,0,0,0,0
134,2036,1,575,761,134,930,104,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1,146,412,2783,309,1661,1234,4945,677,3124,1,1,1701,1834,1,2,0,0,0,0,0,0,0,0,0,0,0
378,418,3264,2536,649,574,378,1119,1174,869,1751,8,1,46,421,418,1711,1226,0,0,0,0,0,0,0,0,0,0
22,3,939,1033,1107,797,1584,621,361,22,342,494,2128,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3,465,152,3901,4636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,4,33,4,2861,3843,320,3531,78,1,153,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,42,53,529,116,76,1,1610,333,1,76,583,333,1,1316,1,502,665,988,1,259,1,0,0,0,0,0,0
58,2331,958,699,58,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,951,1,10,587,7,1,988,157,6,1989,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,795,116,801,849,1260,35,449,167,393,1409,1836,1534,1025,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,722,902,913,409,2855,85,79,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,3,525,3526,906,106,19,158,1,160,1555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1,1012,106,1578,949,1307,1,3075,249,249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,3,2068,2982,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,803,195,1661,30,16,840,534,905,379,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,889,1,542,3155,32,485,1643,2207,86,1513,1194,57,1549,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285,445,30,264,2820,109,137,2043,7,1,285,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,3,2520,29,319,2102,2521,2,4275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,2047,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,651,651,1052,55,2172,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,3,39,4858,284,1368,539,343,39,4312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,3,408,161,1,1,63,1627,554,866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,143,1087,1,245,1208,32,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1,709,272,51,3226,1,1738,204,1,894,924,2876,1,6,924,892,1,0,0,0,0,0,0,0,0,0,0
34,389,661,1,12,742,2044,298,1479,34,562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,3,629,50,1,2,561,890,329,82,1,1064,7,1,949,0,0,0,0,0,0,0,0,0,0,0,0,0
164,180,348,2815,1,685,79,1951,435,751,164,634,736,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256,251,3031,1,135,586,256,538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,3,917,16,306,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3,250,152,1726,91,3354,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,586,1,1643,4,1163,121,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,3,1792,810,397,1,201,67,1,292,188,2273,225,1,2584,0,0,0,0,0,0,0,0,0,0,0,0,0
122,4,568,1,1572,573,38,1784,476,38,122,3734,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3,2502,1004,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1801,1570,1021,712,353,4453,658,476,824,313,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,3,528,532,601,2484,1971,1095,871,1163,313,2367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,3,779,286,61,1001,230,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1706,588,273,1,14,3103,727,1,709,803,59,1424,2204,2037,792,1,177,98,88,75,1,0,0,0,0,0,0
287,1,146,708,4970,1651,2439,287,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1852,1853,1,14,2710,491,2227,2711,2712,77,544,1,2713,15,2228,2,2,0,0,0,0,0,0,0,0,0,0
103,42,479,1,2642,591,52,2272,103,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,14,371,489,2818,1881,4599,3535,2,11,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3,176,739,312,176,698,141,154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,3,834,400,4906,564,2305,114,4,33,355,2,3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,3,2936,3502,2114,1013,2606,212,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,651,44,89,148,1167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,110,1,269,31,37,2591,471,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,653,1,143,1159,360,596,434,69,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,3,39,32,293,1796,1146,388,2963,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,496,1,135,93,2080,281,1066,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1,652,2562,183,647,1287,561,501,2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,889,1,1207,2517,32,485,1,2207,862,1,457,374,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1449,513,26,146,1,137,7,1,413,541,1024,1517,3325,1,0,0,0,0,0,0,0,0,0,0,0,0,0
382,777,477,382,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,40,3350,324,2441,1,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,3,1892,162,2099,4471,2005,825,2672,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,549,1,445,132,2478,122,1,238,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,180,1,348,165,216,746,97,38,967,45,433,2,363,118,968,0,0,0,0,0,0,0,0,0,0,0,0
3,3,242,458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,447,2315,2632,197,198,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,272,882,35,1,3174,1,116,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,4,1476,2114,4807,71,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,4348,301,1,135,143,1651,1307,972,1652,139,1466,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,3182,3183,1,1689,383,1523,2231,1353,529,73,16,246,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,3,97,4262,864,3130,4263,4264,1405,429,4265,140,1485,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
319,4058,1,575,2147,59,1794,319,232,826,1540,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,3374,1,1782,1,217,639,49,2760,2337,278,1,3269,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108,3,108,302,252,155,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
